handle,title,vendor,media_id,old_alt,new_alt,image_url
oc-throw-gift-pack-set-2,Pendleton Throw Gift Pack Set of 2,Pendleton,gid://shopify/MediaImage/43672090116400,,Pendleton Throw Gift Pack Set of 2 in wyeth falls denim,https://cdn.shopify.com/s/files/1/0885/7180/6000/files/serve_22bc19f0-3be5-479e-a71c-e2170740f1bc.jpg?v=1780247318
oc-throw-gift-pack-set-2,Pendleton Throw Gift Pack Set of 2,Pendleton,gid://shopify/MediaImage/43672090149168,,Pendleton Throw Gift Pack Set of 2,https://cdn.shopify.com/s/files/1/0885/7180/6000/files/serve_00f0fe07-9184-4d11-8923-82609cd24945.jpg?v=1780247321
oc-throw-gift-pack-set-2,Pendleton Throw Gift Pack Set of 2,Pendleton,gid://shopify/MediaImage/43672090345776,,Pendleton Throw Gift Pack Set of 2,https://cdn.shopify.com/s/files/1/0885/7180/6000/files/serve_d6f6e4aa-ab6e-49ae-94a8-4e201bb4f73a.jpg?v=1780247323
fringed-cotton-throw,Pendleton Fringed Cotton Throw,Pendleton,gid://shopify/MediaImage/43672090444080,,Pendleton Fringed Cotton Throw in blue ridge,https://cdn.shopify.com/s/files/1/0885/7180/6000/files/serve_b489708f-bb0a-40e1-8046-03043b5ca7a6.jpg?v=1780247327
fringed-cotton-throw,Pendleton Fringed Cotton Throw,Pendleton,gid://shopify/MediaImage/43672090476848,,"Pendleton Fringed Cotton Throw, another angle",https://cdn.shopify.com/s/files/1/0885/7180/6000/files/serve_72a7833b-8467-4685-952d-dd4469e92a80.jpg?v=1780247329
fringed-cotton-throw,Pendleton Fringed Cotton Throw,Pendleton,gid://shopify/MediaImage/43672090673456,,Pendleton Fringed Cotton Throw,https://cdn.shopify.com/s/files/1/0885/7180/6000/files/serve_84257b91-a791-415c-97c3-b0d61bc59078.jpg?v=1780247332
fringed-cotton-throw,Pendleton Fringed Cotton Throw,Pendleton,gid://shopify/MediaImage/43672090706224,,Pendleton Fringed Cotton Throw in highland peak aqua,https://cdn.shopify.com/s/files/1/0885/7180/6000/files/serve_66db2e4d-cb48-47b5-81f1-9c07f4db8df4.jpg?v=1780247334
fringed-cotton-throw,Pendleton Fringed Cotton Throw,Pendleton,gid://shopify/MediaImage/43672090902832,,Pendleton Fringed Cotton Throw,https://cdn.shopify.com/s/files/1/0885/7180/6000/files/serve_785f7f0f-237f-4ac2-aa91-7f433a21b0ea.jpg?v=1780247337
fringed-cotton-throw,Pendleton Fringed Cotton Throw,Pendleton,gid://shopify/MediaImage/43672090935600,,Pendleton Fringed Cotton Throw,https://cdn.shopify.com/s/files/1/0885/7180/6000/files/serve_954aa4a2-e36d-4e56-8d45-0736e2ea776a.jpg?v=1780247339
12-oz-ceramic-mug-set,Pendleton Southwestern Pattern Ceramic Coffee Mugs Set,Pendleton,gid://shopify/MediaImage/43672091066672,,Pendleton Southwestern Pattern Ceramic Coffee Mugs Set in high desert collection,https://cdn.shopify.com/s/files/1/0885/7180/6000/files/serve_84b03fdd-e141-4fca-99ca-fbf638c05463.jpg?v=1780247347
18-oz-ceramic-mug,Pendleton Southwestern Style Ceramic Coffee Mug,Pendleton,gid://shopify/MediaImage/43673630998832,,Pendleton Southwestern Style Ceramic Coffee Mug in los ojos black,https://cdn.shopify.com/s/files/1/0885/7180/6000/files/serve_8c9e8f87-24ff-43cb-853f-85ca52aa7888.png?v=1780292160
18-oz-ceramic-mug,Pendleton Southwestern Style Ceramic Coffee Mug,Pendleton,gid://shopify/MediaImage/43673631031600,,"Pendleton Southwestern Style Ceramic Coffee Mug in prairie rush hour grey, another angle",https://cdn.shopify.com/s/files/1/0885/7180/6000/files/serve_5a1752df-752c-47b2-a10e-2de8b011b7e0.png?v=1780292158
18-oz-ceramic-mug,Pendleton Southwestern Style Ceramic Coffee Mug,Pendleton,gid://shopify/MediaImage/43673631064368,,Pendleton Southwestern Style Ceramic Coffee Mug in canyonlands desert sky,https://cdn.shopify.com/s/files/1/0885/7180/6000/files/serve_19c47478-dba4-496f-88fb-9f49b5a7d341.png?v=1780292158
18-oz-ceramic-mug,Pendleton Southwestern Style Ceramic Coffee Mug,Pendleton,gid://shopify/MediaImage/43673631097136,,Pendleton Southwestern Style Ceramic Coffee Mug in tucson aqua,https://cdn.shopify.com/s/files/1/0885/7180/6000/files/serve_daefd1ee-1703-4b27-a125-b79f2ec0382c.png?v=1780292158
18-oz-ceramic-mug,Pendleton Southwestern Style Ceramic Coffee Mug,Pendleton,gid://shopify/MediaImage/43673631129904,,Pendleton Southwestern Style Ceramic Coffee Mug in big medicine oxford,https://cdn.shopify.com/s/files/1/0885/7180/6000/files/serve_845ebd2b-a23a-4430-9703-c1f934e43428.png?v=1780292158
18-oz-ceramic-mug,Pendleton Southwestern Style Ceramic Coffee Mug,Pendleton,gid://shopify/MediaImage/43673631162672,,Pendleton Southwestern Style Ceramic Coffee Mug in in their element,https://cdn.shopify.com/s/files/1/0885/7180/6000/files/serve_db72eb94-e56c-4304-b867-cae0e659e868.png?v=1780292158
3-pack-bandana,Pendleton 3-pack Bandana,Pendleton,gid://shopify/MediaImage/43673476104496,,Pendleton 3-pack Bandana,https://cdn.shopify.com/s/files/1/0885/7180/6000/files/serve_dba2e7c9-34c7-41c0-bb0a-15709cdc1a59.png?v=1780290016
3-pack-bandana,Pendleton 3-pack Bandana,Pendleton,gid://shopify/MediaImage/43673476137264,,"Pendleton 3-pack Bandana, another angle",https://cdn.shopify.com/s/files/1/0885/7180/6000/files/serve_ca482ee7-3225-4eff-8990-ff52892de6dc.png?v=1780290016
3-pack-bandana,Pendleton 3-pack Bandana,Pendleton,gid://shopify/MediaImage/43673476170032,,Pendleton 3-pack Bandana,https://cdn.shopify.com/s/files/1/0885/7180/6000/files/serve_a8b089ba-cdd8-43e8-b642-4547c8385b8e.png?v=1780290016
3-pack-bandana,Pendleton 3-pack Bandana,Pendleton,gid://shopify/MediaImage/43673476202800,,Pendleton 3-pack Bandana,https://cdn.shopify.com/s/files/1/0885/7180/6000/files/serve_0b7c3368-13ff-4f8d-84e0-b7ef99a7d857.png?v=1780290016
3-pack-bandana,Pendleton 3-pack Bandana,Pendleton,gid://shopify/MediaImage/43673476235568,,Pendleton 3-pack Bandana,https://cdn.shopify.com/s/files/1/0885/7180/6000/files/serve_16cc8a6c-b3ef-4265-9200-2a7881b2e9f8.png?v=1780290016
3-pack-bandana,Pendleton 3-pack Bandana,Pendleton,gid://shopify/MediaImage/43673476268336,,Pendleton 3-pack Bandana,https://cdn.shopify.com/s/files/1/0885/7180/6000/files/serve_c7fc2606-9bc2-4f60-b078-19f5964cde0e.png?v=1780290016
3-pack-bandana,Pendleton 3-pack Bandana,Pendleton,gid://shopify/MediaImage/43673476301104,,Pendleton 3-pack Bandana,https://cdn.shopify.com/s/files/1/0885/7180/6000/files/serve_5d3f88df-f03b-4a56-9097-9de8670d1862.png?v=1780290016
3-pack-bandana,Pendleton 3-pack Bandana,Pendleton,gid://shopify/MediaImage/43673476333872,,Pendleton 3-pack Bandana in pilot rock multi,https://cdn.shopify.com/s/files/1/0885/7180/6000/files/serve_d3884248-f570-488f-9dc1-0b290f574b08.png?v=1780290016
3-pack-bandana,Pendleton 3-pack Bandana,Pendleton,gid://shopify/MediaImage/43673476366640,,Pendleton 3-pack Bandana in western lasso multi,https://cdn.shopify.com/s/files/1/0885/7180/6000/files/serve_8a018ca5-da21-43ce-86e3-e5f2f878592c.png?v=1780290016
astoria-canvas-zip-pouch,Pendleton Astoria Canvas Zip Pouch,Pendleton,gid://shopify/MediaImage/43672103485744,,Pendleton Astoria Canvas Zip Pouch in ponderosa ivory,https://cdn.shopify.com/s/files/1/0885/7180/6000/files/serve_d9357545-b2b9-4216-b7d9-f5a1328cf460.jpg?v=1780248107
astoria-canvas-zip-pouch,Pendleton Astoria Canvas Zip Pouch,Pendleton,gid://shopify/MediaImage/43672103518512,,"Pendleton Astoria Canvas Zip Pouch, another angle",https://cdn.shopify.com/s/files/1/0885/7180/6000/files/serve_144c1e1b-d9b5-42da-a5ac-756e4c2528fb.jpg?v=1780248110
astoria-canvas-zip-pouch,Pendleton Astoria Canvas Zip Pouch,Pendleton,gid://shopify/MediaImage/43672103584048,,Pendleton Astoria Canvas Zip Pouch in ponderosa ivory,https://cdn.shopify.com/s/files/1/0885/7180/6000/files/serve_82574f21-3fa9-45c2-94a7-61ec078f7bac.jpg?v=1780248112
bayside-slim-wallet,Pendleton Bayside Slim Wallet,Pendleton,gid://shopify/MediaImage/43673689981232,,Pendleton Bayside Slim Wallet in emerald creek,https://cdn.shopify.com/s/files/1/0885/7180/6000/files/serve_cea603be-8a33-431d-939e-3d6cf7be4493.png?v=1780293099
bayside-slim-wallet,Pendleton Bayside Slim Wallet,Pendleton,gid://shopify/MediaImage/43673690014000,,"Pendleton Bayside Slim Wallet, another angle",https://cdn.shopify.com/s/files/1/0885/7180/6000/files/serve_518a3c95-7761-45a4-94fb-68b38b7843df.png?v=1780293099
bayside-slim-wallet,Pendleton Bayside Slim Wallet,Pendleton,gid://shopify/MediaImage/43673690046768,,Pendleton Bayside Slim Wallet in emerald creek,https://cdn.shopify.com/s/files/1/0885/7180/6000/files/serve_a50ebea3-8e40-48fc-babb-e357c68f7440.png?v=1780293099
astoria-canvas-large-tote,Pendleton Astoria Canvas Large Tote,Pendleton,gid://shopify/MediaImage/43672103715120,,Pendleton Astoria Canvas Large Tote in ponderosa ivory,https://cdn.shopify.com/s/files/1/0885/7180/6000/files/serve_031fb2a2-9c4d-41a4-a55b-4608acbf576c.jpg?v=1780248125
astoria-canvas-large-tote,Pendleton Astoria Canvas Large Tote,Pendleton,gid://shopify/MediaImage/43672103747888,,"Pendleton Astoria Canvas Large Tote, another angle",https://cdn.shopify.com/s/files/1/0885/7180/6000/files/serve_0e4f6d55-506b-4eae-a402-e58e38eb2e97.jpg?v=1780248127
astoria-canvas-large-tote,Pendleton Astoria Canvas Large Tote,Pendleton,gid://shopify/MediaImage/43672103780656,,Pendleton Astoria Canvas Large Tote in ponderosa ivory,https://cdn.shopify.com/s/files/1/0885/7180/6000/files/serve_4d0d4ade-d08c-4db9-8c79-aab183420cba.jpg?v=1780248130
bayside-tote,Pendleton Bayside Tote,Pendleton,gid://shopify/MediaImage/43673453166896,,Pendleton Bayside Tote in emerald creek,https://cdn.shopify.com/s/files/1/0885/7180/6000/files/serve_ea7450af-9fc4-4a84-bc0c-25412c0e5372.png?v=1780289669
bayside-tote,Pendleton Bayside Tote,Pendleton,gid://shopify/MediaImage/43673453199664,,"Pendleton Bayside Tote, another angle",https://cdn.shopify.com/s/files/1/0885/7180/6000/files/serve_bc85b242-249c-4123-ae75-13fff57b3f80.png?v=1780289669
bayside-tote,Pendleton Bayside Tote,Pendleton,gid://shopify/MediaImage/43673453232432,,Pendleton Bayside Tote in emerald creek,https://cdn.shopify.com/s/files/1/0885/7180/6000/files/serve_4cf1a7c7-9dd6-4c74-b2eb-4b835bca5906.png?v=1780289669
deschutes-vintage-graphic-tee-ss,Pendleton Deschutes Vintage Graphic Tee Ss,Pendleton,gid://shopify/MediaImage/43673662652720,,Pendleton Deschutes Vintage Graphic Tee Ss in navy/gold,https://cdn.shopify.com/s/files/1/0885/7180/6000/files/serve_c7723967-c01a-473f-a1f3-e9dcbaad1098.png?v=1780292683
deschutes-vintage-graphic-tee-ss,Pendleton Deschutes Vintage Graphic Tee Ss,Pendleton,gid://shopify/MediaImage/43673662685488,,"Pendleton Deschutes Vintage Graphic Tee Ss in navy/gold, another angle",https://cdn.shopify.com/s/files/1/0885/7180/6000/files/serve_cccbe31e-2a25-488e-afe4-4c0fd09f73d4.png?v=1780292683
pendleton-whisky-leter-buck-graphic-tee,Pendleton Whisky Let'er Buck Graphic Tee,Pendleton,gid://shopify/MediaImage/43673654657328,,Pendleton Whisky Let'er Buck Graphic Tee in asphalt/ivory,https://cdn.shopify.com/s/files/1/0885/7180/6000/files/serve_e2b2ddba-3aff-48c4-a7c5-199546f161f4.png?v=1780292551
pendleton-whisky-leter-buck-graphic-tee,Pendleton Whisky Let'er Buck Graphic Tee,Pendleton,gid://shopify/MediaImage/43673654690096,,"Pendleton Whisky Let'er Buck Graphic Tee in asphalt/ivory, another angle",https://cdn.shopify.com/s/files/1/0885/7180/6000/files/serve_80ebab6e-93d3-4804-8146-b63ca78ea26b.png?v=1780292551
western-tradition-graphic-tee,Pendleton Western Tradition Graphic Tee,Pendleton,gid://shopify/MediaImage/43673441567024,,Pendleton Western Tradition Graphic Tee in vintage black/multi,https://cdn.shopify.com/s/files/1/0885/7180/6000/files/serve_79a232f0-1224-4970-a419-a3fffc19f4a0.png?v=1780289486
western-tradition-graphic-tee,Pendleton Western Tradition Graphic Tee,Pendleton,gid://shopify/MediaImage/43673441599792,,"Pendleton Western Tradition Graphic Tee in vintage black/multi, another angle",https://cdn.shopify.com/s/files/1/0885/7180/6000/files/serve_89803c86-fcfc-4c70-b821-4b876c255d23.png?v=1780289487
vintage-bison-graphic-tee,Pendleton Vintage Bison Graphic Tee,Pendleton,gid://shopify/MediaImage/43673438748976,,Pendleton Vintage Bison Graphic Tee in chestnut/tan,https://cdn.shopify.com/s/files/1/0885/7180/6000/files/serve_ac1cf8e9-21c2-419a-9f4b-1a41e21146aa.png?v=1780289443
vintage-bison-graphic-tee,Pendleton Vintage Bison Graphic Tee,Pendleton,gid://shopify/MediaImage/43673438781744,,"Pendleton Vintage Bison Graphic Tee in chestnut/tan, another angle",https://cdn.shopify.com/s/files/1/0885/7180/6000/files/serve_7d25c08b-be64-412f-bf78-463186ff616f.png?v=1780289444
american-western-graphic-tee,Pendleton American Western Graphic Tee,Pendleton,gid://shopify/MediaImage/43673435308336,,Pendleton American Western Graphic Tee in vintage white/rust,https://cdn.shopify.com/s/files/1/0885/7180/6000/files/serve_2ba5f3d8-fcd1-4b1b-a06d-b9f402abaa90.png?v=1780289393
american-western-graphic-tee,Pendleton American Western Graphic Tee,Pendleton,gid://shopify/MediaImage/43673435341104,,"Pendleton American Western Graphic Tee in vintage white/rust, another angle",https://cdn.shopify.com/s/files/1/0885/7180/6000/files/serve_d1f98a77-3441-4258-9300-7132b5afdd82.png?v=1780289392
laramie-shirt-ss,Pendleton Laramie Short Sleeve Shirt - Laurel Grove Stripe,Pendleton,gid://shopify/MediaImage/43673650266416,,Pendleton Laramie Short Sleeve Shirt Laurel Grove Stripe,https://cdn.shopify.com/s/files/1/0885/7180/6000/files/serve_573eed85-a89f-46e6-a19f-167187562d9f.png?v=1780292474
aloha-shirt,Pendleton Aloha Short Sleeve Shirt,Pendleton,gid://shopify/MediaImage/43673646825776,,Pendleton Aloha Short Sleeve Shirt in chief joseph grey,https://cdn.shopify.com/s/files/1/0885/7180/6000/files/serve_220616a8-4c89-4109-b09c-146c87950e9d.png?v=1780292413
frontier-shirt-ss,Pendleton Frontier Shirt Short Sleeve Shirt,Pendleton,gid://shopify/MediaImage/43673641353520,,Pendleton Frontier Shirt Short Sleeve Shirt in ivory/blue plaid,https://cdn.shopify.com/s/files/1/0885/7180/6000/files/serve_a17aede6-9f15-4ac5-82c5-84beb2410c1f.png?v=1780292335
frontier-shirt-ss,Pendleton Frontier Shirt Short Sleeve Shirt,Pendleton,gid://shopify/MediaImage/43673641386288,,"Pendleton Frontier Shirt Short Sleeve Shirt in tan/blue/rust plaid, another angle",https://cdn.shopify.com/s/files/1/0885/7180/6000/files/serve_d49249e0-db51-4e98-a33d-ff988041715e.png?v=1780292335
western-aloha-shirt,Pendleton Western Aloha Short Sleeve Shirt,Pendleton,gid://shopify/MediaImage/43673636569392,,Pendleton Western Aloha Short Sleeve Shirt in western tan,https://cdn.shopify.com/s/files/1/0885/7180/6000/files/serve_caaa1c9e-4b59-4c72-af59-8af9e5731fc5.png?v=1780292249
bayside-shirt-ss,Pendleton Bayside Shirt Short Sleeve Shirt,Pendleton,gid://shopify/MediaImage/43673605439792,,Pendleton Bayside Shirt Short Sleeve Shirt in blue multi stripe,https://cdn.shopify.com/s/files/1/0885/7180/6000/files/serve_ffda9aea-4497-4701-b37c-ef112deda175.png?v=1780291743
laramie-shirt-ss-1,Pendleton Laramie Short Sleeve Shirt - Western Navy,Pendleton,gid://shopify/MediaImage/43673634603312,,Pendleton Laramie Short Sleeve Shirt Western Navy,https://cdn.shopify.com/s/files/1/0885/7180/6000/files/serve_84f76562-a9b8-422e-8624-44b3aaa5adda.png?v=1780292215
stetson-saddleman-20x-straw-cowboy-hat,Stetson Saddleman Straw 20X,STETSON,gid://shopify/MediaImage/43824392732976,,"Stetson Saddleman Straw 20X, shantung straw cowboy hat in natural",https://cdn.shopify.com/s/files/1/0885/7180/6000/files/SSSDMN-WR42-81_Natural_2_66ac5ac2-a564-47c7-a4d4-71db562b72a6.webp?v=1781493892
stetson-saddleman-20x-straw-cowboy-hat,Stetson Saddleman Straw 20X,STETSON,gid://shopify/MediaImage/43824392765744,,"Stetson Saddleman Straw 20X, shantung straw cowboy hat, another angle",https://cdn.shopify.com/s/files/1/0885/7180/6000/files/SSSDMN-WR42-81_Natural_1_4fec89db-8fb6-44b5-af82-8bf422e2f60e.webp?v=1781493892
stetson-saddleman-20x-straw-cowboy-hat,Stetson Saddleman Straw 20X,STETSON,gid://shopify/MediaImage/43824392798512,,"Stetson Saddleman Straw 20X, shantung straw cowboy hat in natural",https://cdn.shopify.com/s/files/1/0885/7180/6000/files/SSSDMN-WR42-81_Natural_3_0bb7488c-8c82-4745-8317-cd96b20f0402.webp?v=1781493892
stetson-saddleman-20x-straw-cowboy-hat,Stetson Saddleman Straw 20X,STETSON,gid://shopify/MediaImage/43824392831280,,"Stetson Saddleman Straw 20X, shantung straw cowboy hat in natural",https://cdn.shopify.com/s/files/1/0885/7180/6000/files/SSSDMN-WR42-81_Natural_4.webp?v=1781493892
stetson-saddleman-20x-straw-cowboy-hat,Stetson Saddleman Straw 20X,STETSON,gid://shopify/MediaImage/43824392864048,,"Stetson Saddleman Straw 20X, shantung straw cowboy hat in natural",https://cdn.shopify.com/s/files/1/0885/7180/6000/files/SSSDMN-WR42-81_NATURAL_5_b46d3f6d-e0a4-4362-ac0e-a15105cdd4c0.webp?v=1781493892
stetson-saddleman-20x-straw-cowboy-hat,Stetson Saddleman Straw 20X,STETSON,gid://shopify/MediaImage/43824392896816,,"Stetson Saddleman Straw 20X, shantung straw cowboy hat in natural",https://cdn.shopify.com/s/files/1/0885/7180/6000/files/SSSDMN-WR42-81_Natural_6_18f94340-101a-4afa-ae53-1fa3e0e3910c.jpg?v=1781493892
resistol-20x-chase-ba-profile-cowboy-hat,Resistol 20X Chase BA Profile,RESISTOL,gid://shopify/MediaImage/43824178233648,,"Resistol 20X Chase BA Profile, 20x straw cowboy hat in natural",https://cdn.shopify.com/s/files/1/0885/7180/6000/files/RSCHAS-BA4281_7369d36b-758e-4112-91b3-ac19856348e4.webp?v=1781492728
resistol-20x-chase-ba-profile-cowboy-hat,Resistol 20X Chase BA Profile,RESISTOL,gid://shopify/MediaImage/43824178266416,,"Resistol 20X Chase BA Profile, 20x straw cowboy hat, another angle",https://cdn.shopify.com/s/files/1/0885/7180/6000/files/RSCHAS-BA4281_ALT1_f3e27fbc-8577-4858-a1a2-b3ce8bad1ac1.webp?v=1781492728
resistol-20x-chase-ba-profile-cowboy-hat,Resistol 20X Chase BA Profile,RESISTOL,gid://shopify/MediaImage/43824178299184,,"Resistol 20X Chase BA Profile, 20x straw cowboy hat in natural",https://cdn.shopify.com/s/files/1/0885/7180/6000/files/RSCHAS-BA4281_ALT2_42c5a8d1-f439-4a87-b3e0-a6f665fa4bd2.webp?v=1781492728
resistol-20x-chase-ba-profile-cowboy-hat,Resistol 20X Chase BA Profile,RESISTOL,gid://shopify/MediaImage/43824178331952,,"Resistol 20X Chase BA Profile, 20x straw cowboy hat in natural",https://cdn.shopify.com/s/files/1/0885/7180/6000/files/RSCHAS-BA4281_ALT3_d6109c4d-12ed-4ccf-88ab-ec9056593f11.webp?v=1781492728
resistol-20x-chase-ba-profile-cowboy-hat,Resistol 20X Chase BA Profile,RESISTOL,gid://shopify/MediaImage/43824178364720,,"Resistol 20X Chase BA Profile, 20x straw cowboy hat in natural",https://cdn.shopify.com/s/files/1/0885/7180/6000/files/RSCHAS-BA4281_ALT4_c1f54604-2546-4368-a669-32ee78662870.webp?v=1781492728
resistol-20x-chase-ba-profile-cowboy-hat,Resistol 20X Chase BA Profile,RESISTOL,gid://shopify/MediaImage/43824178397488,,"Resistol 20X Chase BA Profile, 20x straw cowboy hat in natural",https://cdn.shopify.com/s/files/1/0885/7180/6000/files/RSCHAS-BA4281_ALT5_f62cba18-d7ab-481a-a3d4-e849968d2d2b.jpg?v=1781492728
resistol-20x-wildfire-30-profile,Resistol 20X Wildfire 30 Profile,RESISTOL,gid://shopify/MediaImage/43824378839344,,"Resistol 20X Wildfire 30 Profile, 20x straw cowboy hat in natural",https://cdn.shopify.com/s/files/1/0885/7180/6000/files/RSWIFI-304296_2945d570-fcc2-49fa-87a0-c5748b9f5766.webp?v=1781493759
resistol-20x-wildfire-30-profile,Resistol 20X Wildfire 30 Profile,RESISTOL,gid://shopify/MediaImage/43824378872112,,"Resistol 20X Wildfire 30 Profile, 20x straw cowboy hat, another angle",https://cdn.shopify.com/s/files/1/0885/7180/6000/files/RSWIFI-304296_ALT01_b65d1c55-e035-47b0-8773-9726332bb745.webp?v=1781493759
resistol-20x-wildfire-30-profile,Resistol 20X Wildfire 30 Profile,RESISTOL,gid://shopify/MediaImage/43824378904880,,"Resistol 20X Wildfire 30 Profile, 20x straw cowboy hat in natural",https://cdn.shopify.com/s/files/1/0885/7180/6000/files/RSWIFI-304296_ALT04_65778084-fdb8-422b-9f00-4c22c94f48c4.webp?v=1781493759
resistol-20x-wildfire-30-profile,Resistol 20X Wildfire 30 Profile,RESISTOL,gid://shopify/MediaImage/43824378937648,,"Resistol 20X Wildfire 30 Profile, 20x straw cowboy hat in natural",https://cdn.shopify.com/s/files/1/0885/7180/6000/files/RSWIFI-304296_ALT02_a4ca1034-b880-4615-a7ee-617de5c24457.webp?v=1781493759
resistol-20x-wildfire-30-profile,Resistol 20X Wildfire 30 Profile,RESISTOL,gid://shopify/MediaImage/43824378970416,,"Resistol 20X Wildfire 30 Profile, 20x straw cowboy hat in natural",https://cdn.shopify.com/s/files/1/0885/7180/6000/files/RSWIFI-304296_ALT05_eeebaf96-8f33-4241-9631-a899b8e43fa0.jpg?v=1781493759
